epoch,train_loss,train_recon_loss,train_cls_loss_real,train_cls_acc_real,val_loss,val_mse,val_mae,val_pearson,val_nonzero_mse,val_degraded_mse,val_degraded_mlp_acc,val_recon_mlp_acc,best_val_mse,is_best,eval_scope
1,0.39843259155750277,0.20320554673671723,6.507568073272705,0.2676056338028169,0.0911669060587883,0.11694318801164627,0.33789902925491333,-0.011128995567560196,0.11694318801164627,0.12280755490064621,0.43478260869565216,0.2608695652173913,0.11694318801164627,True,real-only
2,0.23379099667072295,0.06838359385728836,5.513580417633056,0.2676056338028169,0.03889307752251625,0.038433581590652466,0.19105225801467896,-0.03202704340219498,0.038433581590652466,0.039973437786102295,0.43478260869565216,0.2608695652173913,0.038433581590652466,True,real-only
3,0.16883660852909088,0.03435185514390469,4.482825088500976,0.2676056338028169,0.024929046630859375,0.018689094111323357,0.12595243752002716,-0.008953412994742393,0.018689094111323357,0.01952105574309826,0.43478260869565216,0.2608695652173913,0.018689094111323357,True,real-only
4,0.13352387100458146,0.02384629100561142,3.6559193611145018,0.2676056338028169,0.020322997123003006,0.012068552896380424,0.0917353704571724,-0.004460705444216728,0.012068552896380424,0.012987982481718063,0.43478260869565216,0.2608695652173913,0.012068552896380424,True,real-only
5,0.11074452102184296,0.020384932681918145,3.0119864463806154,0.2676056338028169,0.019035976380109787,0.009436089545488358,0.0719996839761734,-0.0185055211186409,0.009436089545488358,0.010441344231367111,0.43478260869565216,0.2608695652173913,0.009436089545488358,True,real-only
6,0.10009481385350227,0.018615369126200675,2.715981650352478,0.2676056338028169,0.01900005992501974,0.008273971267044544,0.0600544773042202,-0.014259524643421173,0.008273971267044544,0.009312649257481098,0.43478260869565216,0.2608695652173913,0.008273971267044544,True,real-only
7,0.07675081416964531,0.018425359576940536,1.9441818714141845,0.2676056338028169,0.019329181872308254,0.007693404331803322,0.05209115147590637,0.0024219872429966927,0.007693404331803322,0.008759240619838238,0.43478260869565216,0.2608695652173913,0.007693404331803322,True,real-only
8,0.07071488797664642,0.018356793373823167,1.7452698945999146,0.2535211267605634,0.01971675641834736,0.0074002924375236034,0.04680787771940231,0.012997426092624664,0.0074002924375236034,0.008481122553348541,0.43478260869565216,0.2608695652173913,0.0074002924375236034,True,real-only
9,0.06364205554127693,0.018926917016506194,1.4905045986175538,0.2535211267605634,0.01997438073158264,0.007277334574609995,0.04404972493648529,0.022438574582338333,0.007277334574609995,0.008364821784198284,0.43478260869565216,0.43478260869565216,0.007277334574609995,True,real-only
10,0.062073513865470886,0.02033260352909565,1.3913637161254884,0.3380281690140845,0.019912132993340492,0.007305918727070093,0.044912077486515045,0.033462077379226685,0.007305918727070093,0.008388030342757702,0.43478260869565216,0.43478260869565216,0.007277334574609995,False,real-only
