epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,best_val_loss,is_best
36,0.1276521924096094,1.0,0.4635618031024933,0.782608695652174,0.782608695652174,0.4635618031024933,True
37,0.115400997475839,1.0,0.46085888147354126,0.782608695652174,0.782608695652174,0.46085888147354126,True
38,0.10799413825004874,1.0,0.4551073908805847,0.782608695652174,0.782608695652174,0.4551073908805847,True
39,0.10319172853315381,1.0,0.44904670119285583,0.782608695652174,0.782608695652174,0.44904670119285583,True
40,0.1084739759459462,1.0,0.4441626965999603,0.782608695652174,0.782608695652174,0.4441626965999603,True
41,0.10055945950074935,1.0,0.4393051862716675,0.782608695652174,0.782608695652174,0.4393051862716675,True
42,0.09653738497848242,1.0,0.4379100799560547,0.782608695652174,0.782608695652174,0.4379100799560547,True
43,0.08759419945344118,1.0,0.43519890308380127,0.782608695652174,0.782608695652174,0.43519890308380127,True
44,0.08671832724776067,1.0,0.4307985305786133,0.782608695652174,0.782608695652174,0.4307985305786133,True
45,0.0792959687155737,1.0,0.42799559235572815,0.8260869565217391,0.8260869565217391,0.42799559235572815,True
46,0.07492777348404199,1.0,0.42612549662590027,0.8260869565217391,0.8260869565217391,0.42612549662590027,True
47,0.0734613803280911,1.0,0.4243774712085724,0.8260869565217391,0.8260869565217391,0.4243774712085724,True
48,0.07433909230249029,1.0,0.4242348074913025,0.8260869565217391,0.8260869565217391,0.4242348074913025,True
49,0.06498387476927797,1.0,0.41842859983444214,0.8260869565217391,0.8260869565217391,0.41842859983444214,True
50,0.05727251472187714,1.0,0.4134821593761444,0.8260869565217391,0.8260869565217391,0.4134821593761444,True
51,0.06018623310915181,1.0,0.40863239765167236,0.8260869565217391,0.8260869565217391,0.40863239765167236,True
52,0.05175488457923204,1.0,0.40454962849617004,0.8260869565217391,0.8260869565217391,0.40454962849617004,True
53,0.05241091837975341,1.0,0.4009600579738617,0.8260869565217391,0.8260869565217391,0.4009600579738617,True
54,0.05277552880661588,1.0,0.39977285265922546,0.8260869565217391,0.8260869565217391,0.39977285265922546,True
55,0.049742724851403436,1.0,0.39795684814453125,0.8260869565217391,0.8260869565217391,0.39795684814453125,True
56,0.04818655004803563,1.0,0.39596205949783325,0.8260869565217391,0.8260869565217391,0.39596205949783325,True
57,0.042802839999047805,1.0,0.39283981919288635,0.8260869565217391,0.8260869565217391,0.39283981919288635,True
58,0.04301604628562927,1.0,0.39052510261535645,0.8260869565217391,0.8260869565217391,0.39052510261535645,True
59,0.03909050746702812,1.0,0.388933926820755,0.8260869565217391,0.8260869565217391,0.388933926820755,True
60,0.03494355323868738,1.0,0.38759124279022217,0.8260869565217391,0.8260869565217391,0.38759124279022217,True
61,0.04137458594542154,1.0,0.38579061627388,0.8260869565217391,0.8260869565217391,0.38579061627388,True
62,0.03659392743778061,1.0,0.38415494561195374,0.8695652173913043,0.8695652173913043,0.38415494561195374,True
63,0.03522403010914863,1.0,0.38320162892341614,0.8695652173913043,0.8695652173913043,0.38320162892341614,True
64,0.03539722412824631,1.0,0.38293635845184326,0.8695652173913043,0.8695652173913043,0.38293635845184326,True
65,0.029691614709059958,1.0,0.3823571503162384,0.8695652173913043,0.8695652173913043,0.3823571503162384,True
66,0.03342968115294483,1.0,0.3821885585784912,0.8695652173913043,0.8695652173913043,0.3821885585784912,True
67,0.02884951307320259,1.0,0.3799051344394684,0.8695652173913043,0.8695652173913043,0.3799051344394684,True
68,0.031014985208150367,1.0,0.378674179315567,0.8695652173913043,0.8695652173913043,0.378674179315567,True
69,0.027079628282029863,1.0,0.37712404131889343,0.8695652173913043,0.8695652173913043,0.37712404131889343,True
70,0.028653491235954662,1.0,0.3775540292263031,0.8695652173913043,0.8695652173913043,0.37712404131889343,False
71,0.0255905016732048,1.0,0.3773144483566284,0.8695652173913043,0.8695652173913043,0.37712404131889343,False
72,0.02596936296199409,1.0,0.3762768507003784,0.8695652173913043,0.8695652173913043,0.3762768507003784,True
73,0.02926571446825081,1.0,0.3750435709953308,0.8695652173913043,0.8695652173913043,0.3750435709953308,True
74,0.026718274755796915,1.0,0.37316033244132996,0.8695652173913043,0.8695652173913043,0.37316033244132996,True
75,0.02385573461651802,1.0,0.3717554807662964,0.8695652173913043,0.8695652173913043,0.3717554807662964,True
76,0.028911632275812223,1.0,0.3723059594631195,0.8695652173913043,0.8695652173913043,0.3717554807662964,False
77,0.022614623092009987,1.0,0.37292683124542236,0.8695652173913043,0.8695652173913043,0.3717554807662964,False
78,0.020934401473528902,1.0,0.37306126952171326,0.8695652173913043,0.8695652173913043,0.3717554807662964,False
79,0.020711411210432858,1.0,0.3725838363170624,0.8695652173913043,0.8695652173913043,0.3717554807662964,False
80,0.01880833511831055,1.0,0.37148815393447876,0.8695652173913043,0.8695652173913043,0.37148815393447876,True
81,0.019310475773059985,1.0,0.3701706826686859,0.8695652173913043,0.8695652173913043,0.3701706826686859,True
82,0.01944969821406502,1.0,0.3695816397666931,0.8695652173913043,0.8695652173913043,0.3695816397666931,True
83,0.020932809069332942,1.0,0.36907684803009033,0.8695652173913043,0.8695652173913043,0.36907684803009033,True
84,0.021546533960901514,1.0,0.3696061074733734,0.8695652173913043,0.8695652173913043,0.36907684803009033,False
85,0.019966802586027434,1.0,0.3697955012321472,0.8695652173913043,0.8695652173913043,0.36907684803009033,False
86,0.017065588384866714,1.0,0.369495153427124,0.8695652173913043,0.8695652173913043,0.36907684803009033,False
87,0.021377338857298166,1.0,0.3672695457935333,0.8695652173913043,0.8695652173913043,0.3672695457935333,True
88,0.01805842145752739,1.0,0.3644481301307678,0.8695652173913043,0.8695652173913043,0.3644481301307678,True
89,0.019961603221968865,1.0,0.3628690838813782,0.8695652173913043,0.8695652173913043,0.3628690838813782,True
90,0.017630563943948543,1.0,0.36211371421813965,0.8695652173913043,0.8695652173913043,0.36211371421813965,True
91,0.013475813417577408,1.0,0.362865149974823,0.8695652173913043,0.8695652173913043,0.36211371421813965,False
92,0.014659851146730738,1.0,0.3631020784378052,0.8695652173913043,0.8695652173913043,0.36211371421813965,False
93,0.014961972124349902,1.0,0.36288347840309143,0.8695652173913043,0.8695652173913043,0.36211371421813965,False
94,0.015406244867284534,1.0,0.3615599572658539,0.8695652173913043,0.8695652173913043,0.3615599572658539,True
95,0.01680113583094847,1.0,0.36033374071121216,0.8695652173913043,0.8695652173913043,0.36033374071121216,True
96,0.013747249572524722,1.0,0.3596498668193817,0.8695652173913043,0.8695652173913043,0.3596498668193817,True
97,0.012365125421382172,1.0,0.35803547501564026,0.8695652173913043,0.8695652173913043,0.35803547501564026,True
98,0.012847467430565558,1.0,0.3581354320049286,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
99,0.012139793406699744,1.0,0.35886478424072266,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
100,0.011654229326383539,1.0,0.3582746982574463,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
101,0.013788283710748377,1.0,0.35830098390579224,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
102,0.013528274122992871,1.0,0.35816213488578796,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
103,0.010743386977890007,1.0,0.3594600558280945,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
104,0.011131121376922853,1.0,0.36111968755722046,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
105,0.011070511920351378,1.0,0.36173108220100403,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
106,0.009622762117429937,1.0,0.36248013377189636,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
107,0.011434410200257537,1.0,0.3622484505176544,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
108,0.00982902702731146,1.0,0.36204421520233154,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
109,0.01124889387840956,1.0,0.3617320656776428,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
110,0.00914219129358379,1.0,0.36208611726760864,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
111,0.009253989505043752,1.0,0.36157649755477905,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
112,0.009716533839335325,1.0,0.3608259856700897,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
113,0.00863085256259836,1.0,0.3605572283267975,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
114,0.01003595741964142,1.0,0.3601732552051544,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
115,0.009405941676191042,1.0,0.3613477349281311,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
116,0.009636087467710316,1.0,0.3612512946128845,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
117,0.01002667346497027,1.0,0.3612084686756134,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
118,0.007868510218415881,1.0,0.36111876368522644,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
119,0.0070540826984117145,1.0,0.3607662320137024,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
120,0.00976156826380273,1.0,0.3617711365222931,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
121,0.007075071951348177,1.0,0.36560946702957153,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
122,0.006810483030817458,1.0,0.3676379323005676,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
123,0.008663801738703755,1.0,0.3687436878681183,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
124,0.008740362606313027,1.0,0.36780285835266113,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
125,0.008431173585565157,1.0,0.3669859766960144,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
126,0.006910248751371679,1.0,0.36661872267723083,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
127,0.006803681942778574,1.0,0.36592406034469604,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
128,0.009859178441537308,1.0,0.36648330092430115,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
129,0.007472606939853917,1.0,0.3668781816959381,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
130,0.006780266092801598,1.0,0.36636704206466675,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
131,0.007650073827572272,1.0,0.3654329478740692,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
132,0.008104569868932307,1.0,0.36521920561790466,0.8695652173913043,0.8695652173913043,0.35803547501564026,False
